,anomaly
3595910,0
3595930,0
3595939,0
3596016,0
3596018,0
3596070,0
3596155,0
3596156,0
3596157,0
3596161,0
3596170,0
3596223,0
3596249,0
3596281,0
3596283,0
3596284,0
3596285,0
3596287,0
3596293,0
3596305,0
3596319,0
3596324,0
3596342,0
3596369,0
3596398,0
3596441,0
3596454,0
3596513,0
3596517,0
3596547,0
3596570,0
3596592,0
3596631,0
3596638,0
3596732,0
3596752,0
3596753,0
3596754,0
3596755,0
3596756,0
3596759,0
3596760,0
3596761,0
3596762,0
3596772,0
3596776,0
3596786,0
3596803,0
3596805,0
3596859,0
3596861,0
3596862,0
3596863,0
3596864,0
3596865,0
3596866,0
3596867,0
3596869,0
3596879,0
3596916,0
3596918,0
3596940,0
3596953,0
3596962,0
3596963,0
3596965,0
3596966,0
3596968,0
3596970,0
3596971,0
3596972,0
3596973,0
3596976,0
3596977,0
3596980,0
3596981,0
3596983,0
3596987,1
3596989,0
3596998,0
3597001,0
3597018,0
3597027,0
3597041,0
3597052,0
3597073,0
3597074,0
3597081,0
3597129,0
3597143,0
3597172,0
3597174,1
3597178,0
3597189,0
3597272,0
3597275,0
3597276,0
3597277,0
3597278,0
3597320,0
3597354,0
3597378,0
3597379,0
3597380,1
3597381,0
3597392,0
3597430,0
3597434,0
3597522,0
3597535,0
3597578,0
3597581,0
3597594,0
3597683,0
3597684,0
3597685,0
3597763,0
3597806,0
3597808,0
3597810,0
3597811,0
3597812,0
3597813,0
3597850,0
3597854,0
3597869,0
3597891,0
3597894,0
3597922,0
3597924,0
3597925,0
3598026,0
3598035,0
3598040,0
3598054,0
3598056,0
3598083,0
3598113,0
3598127,0
3598148,0
3598149,0
3598150,0
3598152,0
3598163,0
3598190,0
3598211,0
3598229,0
3598234,0
3598252,0
3598257,0
3598258,0
3598259,0
3598260,0
3598267,0
3598271,0
3598278,0
3598287,0
3598303,0
3598307,0
3598320,0
3598322,0
3598327,0
3598329,0
3598332,1
3598344,0
3598356,0
3598370,0
3598373,0
3598377,0
3598385,0
3598398,0
3598413,0
3598420,0
3598434,0
3598440,0
3598455,0
3598462,0
3598469,0
3598492,0
3598493,0
3598495,0
3598497,1
3598516,0
3598527,0
3598530,0
3598577,0
3598621,0
3598623,0
3598624,0
3598627,0
3598706,0
3598729,0
3598730,0
3598733,0
3598735,0
3598832,0
3598847,0
3598849,0
3598944,0
3598945,0
3598947,0
3598948,0
3598984,0
3599011,0
3599047,0
3599050,0
3599091,0
3599256,0
3599264,0
3599265,0
3599266,0
3599267,0
3599269,0
3599270,0
3599271,0
3599272,0
3599273,1
3599274,0
3599275,0
3599315,0
3599345,0
3599377,0
3599384,0
3599385,0
3599393,0
3599396,0
3599397,0
3599398,0
3599399,0
3599402,0
3599405,0
3599406,0
3599407,0
3599408,0
3599409,0
3599410,0
3599412,0
3599413,0
3599438,0
3599494,1
3599513,0
3599534,0
3599614,0
3599615,0
3599618,0
3599620,0
3599670,0
3599678,0
3599739,0
3599827,0
3599830,0
3599854,0
3599901,0
3599934,0
3599935,0
3599936,0
3599938,0
3599944,0
3599950,0
3599961,0
3599993,0
3599996,0
3599999,0
3600032,0
3600045,0
3600046,0
3600047,0
3600048,0
3600083,0
3600088,0
3600090,0
3600117,0
3600136,0
3600139,0
3600146,0
3600147,0
3600148,0
3600149,0
3600151,0
3600194,0
3600204,0
3600210,0
3600214,0
3600220,0
3600251,0
3600255,0
3600258,1
3600260,0
3600284,0
3600334,0
3600349,1
3600354,0
3600356,0
3600359,0
3600444,1
3600466,0
3600467,0
3600470,0
3600529,0
3600533,0
3600555,0
3600557,0
3600561,0
3600566,0
3600568,0
3600570,0
3600586,0
3600594,0
3600601,0
3600606,0
3600613,0
3600646,0
3600654,0
3600658,0
3600672,0
3600673,0
3600674,1
3600675,0
3600680,0
3600684,1
3600720,0
3600772,0
3600774,0
3600775,0
3600777,0
3600799,0
3600837,1
3600839,0
3600873,0
3600876,0
3600882,0
3600884,1
3600885,0
3600941,0
3600949,0
3601027,0
3601048,0
3601072,0
3601130,0
3601131,0
3601133,0
3601140,0
3601175,0
3601196,0
3601228,0
3601252,0
3601290,0
3601307,0
3601310,0
3601330,0
3601331,1
3601332,0
3601334,0
3601335,0
3601339,0
3601357,0
3601387,0
3601389,0
3601445,1
3601459,0
3601496,0
3601512,0
3601514,0
3601519,0
3601545,0
3601560,0
3601575,0
3601576,0
3601577,0
3601578,0
3601579,0
3601581,0
3601582,0
3601622,0
3601690,0
3601714,0
3601723,0
3601790,0
3601806,0
3601819,0
3601828,0
3601835,0
3601836,0
3601846,0
3601862,0
3601896,0
3601899,0
3601901,0
3601908,0
3601936,0
3601947,0
3601970,0
3602018,0
3602032,0
3602039,0
3602040,0
3602053,0
3602150,0
3602181,0
3602189,0
3602215,0
3602222,0
3602234,0
3602236,0
3602255,0
3602256,0
3602257,0
3602258,0
3602259,0
3602260,0
3602261,0
3602263,0
3602264,0
3602265,0
3602292,0
3602295,0
3602297,0
3602314,0
3602346,0
3602353,0
3602359,0
3602392,0
3602424,0
3602427,0
3602434,0
3602436,0
3602453,0
3602476,0
3602479,0
3602487,0
3602488,0
3602489,0
3602490,0
3602496,0
3602502,0
3602520,0
3602532,0
3602601,0
3602612,0
3602614,0
3602615,0
3602616,0
3602617,0
3602621,0
3602625,0
3602629,0
3602634,0
3602643,0
3602652,0
3602654,0
3602657,1
3602660,0
3602666,0
3602696,0
3602711,0
3602718,0
3602733,0
3602734,0
3602735,0
3602758,0
3602777,0
3602795,0
3602843,0
3602882,0
3602905,0
3602906,0
3602934,0
3602938,0
3602940,0
3602942,1
3602943,0
3602944,0
3602945,0
3602946,0
3602947,0
3602948,0
3602949,0
3602958,0
3602961,0
3602969,0
3602990,0
3603040,1
3603049,0
3603061,0
3603062,0
3603086,0
3603091,1
3603110,0
3603156,0
3603191,0
3603196,0
3603306,0
3603308,0
3603327,0
3603339,0
3603345,0
3603354,0
3603357,0
3603374,0
3603382,0
3603383,1
3603387,1
3603404,0
3603458,0
3603482,0
3603731,0
3603822,0
3603840,0
3603841,0
3603843,0
3603844,0
3603853,0
3603860,0
3603927,0
3603938,0
3603941,0
3603953,0
3603988,0
3603990,0
3604035,0
3604078,0
3604114,0
3604125,0
3604140,0
3604145,0
3604154,0
3604176,0
3604190,0
3604279,0
3604299,0
3604301,0
3604312,0
3604423,0
3604443,0
3604479,0
3604513,0
3604514,0
3604533,0
3604550,0
3604558,0
3604562,0
3604564,0
3604828,0
3604829,0
3604904,0
3604913,0
3604922,0
3604937,0
3604938,0
3604955,0
3604963,0
3605153,0
3605225,0
3605249,0
3605250,0
3605251,0
3605252,0
3605253,0
3605254,0
3605257,0
3605258,0
3605268,0
3605276,0
3605277,0
3605279,0
3605311,0
3605312,0
3605315,0
3605333,0
3605338,0
3605339,0
3605340,0
3605350,0
3605363,0
3605372,0
3605373,0
3605384,0
3605408,0
3605437,0
3605452,0
3605472,0
3605475,0
3605476,0
3605477,0
3605478,0
3605479,0
3605480,0
3605502,0
3605503,0
3605505,0
3605559,0
3605586,0
3605587,0
3605590,0
3605591,0
3605595,0
3605615,0
3605658,0
3605662,0
3605678,0
3605696,0
3605705,0
3605706,0
3605712,0
3605723,0
3605725,0
3605732,0
3605762,0
3605786,0
3605795,0
3605820,0
3605841,0
3605884,0
3605895,0
3605902,0
3605906,0
3605911,0
3605912,0
3605956,0
3605987,0
3606010,0
3606022,0
3606024,0
3606047,0
3606106,0
3606231,0
3606232,0
3606233,0
3606238,0
3606239,0
3606240,0
3606241,0
3606246,0
3606247,0
3606248,0
3606253,0
3606258,0
3606259,0
3606260,0
3606264,0
3606267,0
3606268,0
3606269,0
3606272,0
3606273,0
3606274,0
3606275,0
3606276,0
3606278,0
3606279,0
3606280,0
3606283,0
3606284,0
3606285,0
3606286,0
3606287,0
3606288,0
3606290,0
3606292,0
3606294,0
3606295,0
3606296,0
3606299,0
3606301,0
3606302,0
3606303,0
3606493,0
3606600,0
3606643,0
3606754,0
3606846,0
3606867,0
3606903,0
3606916,0
3606941,0
3606989,0
3606992,0
3607070,0
3607072,0
3607112,0
3607140,0
3607468,0
3607497,0
3607640,0
3607660,0
3607661,0
3607732,0
3607750,0
3607782,0
3607784,0
3607786,0
3607787,0
3607789,1
3607870,0
3607929,0
3608053,0
3608075,0
3608076,0
3608077,0
3608095,0
3608136,0
3608147,0
3608170,0
3608181,0
3608224,0
3608249,0
3608286,0
3608381,0
3608482,0
3608515,0
3608572,0
3608577,0
3608601,0
3608812,0
3608897,0
3608966,0
3608981,0
3609026,0
3609094,0
3609126,0
3609155,0
3609200,0
3609217,0
3609237,0
3609254,0
3609260,0
3609269,0
3609297,0
3609309,0
3609321,0
3609330,0
3609340,0
3609424,0
3609480,0
3609590,0
3609613,0
3609647,0
3609736,0
3609791,0
3609806,0
3609969,0
3609974,0
3609975,0
3610009,0
3610014,0
3610025,0
3610064,0
3610081,0
3610205,0
3610316,0
3610325,0
3610356,0
3610420,0
3610504,0
3610505,0
3610602,0
3610639,0
3610702,0
3610703,0
3610704,0
3610799,0
3610800,0
3610895,0
3611025,0
3611067,0
3611092,0
3611156,0
3611178,0
3611202,0
3611217,0
3611324,0
3611421,0
3611458,0
3611678,0
3611754,0
3611755,0
3611757,0
3611758,0
3611782,0
3611802,0
3611821,0
3611849,0
3611850,1
3611851,0
3611858,0
3611908,0
3611929,0
3611944,0
3611945,0
3611947,0
3611948,0
3611949,0
3611950,0
3612238,0
3612273,0
3612293,0
3612324,0
3612325,0
3612416,0
3612490,0
3612495,0
3612527,0
3612528,0
3612530,0
3612535,0
3612536,0
3612537,0
3612545,0
3612566,0
3612627,0
3612665,0
3612713,0
3612729,0
3612774,0
3612814,0
3612829,0
3612927,0
3612943,0
3612944,0
3612954,0
3613038,0
3613042,0
3613191,0
3613206,0
3613212,1
3613227,1
3613243,0
3613252,1
3613257,0
3613273,0
3613340,0
3613404,0
3613456,0
3613469,0
3613473,0
3613549,0
3613575,0
3613591,0
3613695,0
3613750,0
3613766,0
3613777,0
3613789,0
3613793,0
3613799,0
3613828,0
3613834,0
3613841,0
3613863,0
3613873,0
3613904,0
3613921,0
3613926,0
3614036,0
3614058,0
3614059,0
3614060,0
3614090,0
3614142,0
3614147,0
3614149,0
3614171,0
3614172,0
3614244,0
3614268,0
3614286,0
3614297,0
3614298,0
3614300,0
3614301,0
3614302,0
3614303,0
3614304,0
3614327,0
3614343,0
3614345,0
3614400,0
3614421,0
3614424,0
3614425,0
3614426,0
3614428,0
3614430,0
3614442,0
3614471,0
3614506,0
3614544,0
3614545,0
3614554,0
3614592,0
3614608,0
3614614,0
3614649,0
3614664,0
3614676,0
3614677,0
3614678,0
3614679,0
3614708,0
3614728,0
3614756,0
3614890,0
3614898,0
3614900,0
3614977,0
3614989,0
3615025,0
3615026,0
3615028,0
3615032,0
3615035,0
3615071,0
3615102,0
3615118,0
3615152,0
3615153,0
3615154,0
3615156,0
3615169,0
3615170,0
3615175,0
3615182,0
3615194,0
3615197,0
3615199,0
3615201,0
3615203,0
3615229,0
3615230,0
3615253,0
3615270,0
3615271,0
3615286,0
3615287,0
3615295,0
3615319,0
3615324,0
3615362,0
3615364,0
3615391,0
3615395,0
3615396,0
3615397,0
3615399,0
3615438,0
3615453,0
3615646,0
3615652,0
3615678,0
3615703,0
3615781,0
3615782,0
3615783,0
3615784,0
3615785,0
3615796,0
3615825,0
3615854,0
3615917,0
3615937,0
3615942,0
3616005,0
3616016,0
3616050,0
3616052,0
3616067,0
3616098,0
3616099,0
3616155,0
3616177,0
3616216,0
3616220,0
3616221,0
3616307,0
3616320,0
3616321,0
3616335,0
3616337,0
3616358,0
3616359,0
3616360,0
3616377,0
3616400,0
3616430,0
3616431,0
3616432,0
3616433,0
3616456,0
3616467,0
3616494,0
3616506,0
3616591,0
3616611,0
3616617,0
3616628,0
3616701,0
3616785,0
3616789,0
3616800,0
3616820,0
3616842,0
3616843,0
3616847,0
3616859,0
3616903,1
3616912,0
3616917,0
3616934,0
3616945,0
3616971,0
3616976,0
3616977,0
3616985,0
3616989,0
3616991,0
3617000,0
3617043,0
3617055,0
3617081,0
3617100,0
3617108,0
3617115,0
3617121,0
3617129,0
3617130,0
3617175,0
3617184,0
3617189,0
3617216,0
3617231,0
3617284,0
3617299,0
3617319,0
3617380,0
3617381,0
3617384,0
3617428,0
3617457,0
3617478,0
3617511,0
3617524,0
3617526,0
3617594,1
3617606,0
3617659,0
3617692,0
3617711,0
3617712,0
3617716,0
3617718,0
3617723,0
3617731,0
3617734,0
3617737,0
3617743,0
3617745,0
3617780,0
3617788,0
3617794,0
3617795,0
3617796,0
3617797,0
3617798,0
3617800,0
3617802,0
3617806,0
3617810,0
3617811,0
3617812,0
3617822,0
3617879,0
3617906,0
3617916,0
3617940,1
3617960,0
3618008,0
3618047,0
3618049,0
3618158,0
3618177,0
3618178,0
3618206,0
3618217,0
3618228,0
3618241,0
3618253,0
3618266,0
3618303,0
3618313,0
3618393,0
3618399,0
3618417,0
3618419,0
3618420,0
3618425,0
3618460,0
3618477,0
3618501,0
3618522,0
3618551,1
3618588,0
3618637,0
3618747,0
3618750,0
3618751,0
3618762,0
3618769,0
3618793,0
3618849,0
3618850,0
3618851,0
3618893,0
3618907,0
3618960,0
3619025,0
3619026,0
3619062,0
3619079,0
3619152,0
3619156,0
3619159,0
3619161,0
3619165,0
3619170,0
3619191,0
3619196,0
3619211,0
3619213,0
3619230,0
3619261,0
3619270,0
3619290,1
3619293,0
3619305,0
3619309,0
3619330,0
3619348,0
3619356,0
3619360,0
3619362,0
3619363,0
3619364,0
3619367,0
3619368,0
3619383,0
3619405,0
3619416,0
3619424,0
3619432,0
3619436,0
3619453,0
3619457,0
3619462,0
3619474,0
3619475,0
3619476,0
3619496,0
3619602,0
3619612,0
3619619,0
3619625,0
3619629,0
3619631,0
3619659,0
3619669,0
3619672,0
3619688,0
3619691,0
3619750,0
3619771,0
3619781,0
3619812,0
3619824,0
3619826,0
3619828,0
3619835,0
3619848,0
3619851,0
3619853,0
3619858,0
3619893,0
3619897,0
3619918,0
3619941,0
3619958,0
3619961,0
3619969,0
3619975,0
3619989,0
3620042,0
3620050,0
3620068,1
3620183,0
3620198,0
3620199,0
3620200,0
3620201,0
3620204,0
3620205,0
3620206,0
3620207,0
3620208,0
3620211,0
3620213,0
3620214,0
3620216,0
3620217,0
3620218,0
3620219,0
3620220,0
3620221,0
3620222,0
3620223,0
3620224,0
3620225,0
3620227,0
3620228,0
3620229,0
3620230,0
3620232,0
3620235,0
3620236,0
3620237,0
3620241,0
3620242,0
3620248,0
3620249,0
3620251,0
3620254,0
3620256,0
3620258,0
3620260,0
3620264,0
3620266,0
3620268,1
3620270,0
3620271,0
3620272,0
3620273,0
3620275,0
3620281,0
3620285,0
3620287,0
3620291,0
3620311,0
3620312,0
3620313,0
3620315,0
3620316,0
3620318,0
3620320,0
3620322,0
3620324,0
3620325,0
3620327,0
3620328,0
3620329,0
3620330,0
3620332,0
3620337,0
3620338,0
3620341,0
3620346,0
3620347,0
3620348,0
3620349,0
3620350,0
3620351,0
3620353,0
3620356,0
3620358,0
3620361,0
3620362,0
3620371,0
3620373,1
3620376,0
3620382,0
3620386,0
3620388,0
3620389,0
3620393,0
3620394,0
3620401,0
3620402,0
3620403,0
3620404,0
3620405,0
3620406,0
3620408,0
3620409,1
3620411,0
3620412,0
3620414,1
3620415,0
3620422,0
3620426,0
3620427,0
3620428,0
3620429,0
3620435,0
3620441,0
3620442,0
3620443,0
3620447,0
3620450,0
3620456,0
3620459,0
3620460,0
3620461,0
3620462,0
3620465,0
3620466,0
3620467,0
3620470,0
3620471,0
3620472,0
3620473,0
3620474,0
3620477,0
3620478,0
3620479,0
3620481,0
3620484,1
3620491,0
3620498,0
3620499,0
3620500,0
3620501,0
3620503,0
3620504,0
3620505,0
3620507,0
3620509,1
3620511,0
3620512,0
3620513,0
3620514,0
3620515,0
3620520,0
3620521,0
3620524,0
3620525,0
3620526,0
3620528,0
3620530,0
3620531,0
3620533,0
3620534,0
3620536,0
3620538,0
3620539,0
3620541,0
3620546,0
3620547,0
3620553,0
3620554,0
3620555,0
3620556,0
3620560,0
3620561,0
3620562,0
3620563,0
3620565,0
3620572,0
3620573,0
3620575,0
3620576,0
3620578,1
3620579,0
3620581,0
3620582,0
3620583,0
3620584,0
3620585,0
3620586,0
3620587,0
3620591,0
3620595,0
3620596,0
3620599,1
3620602,0
3620603,0
3620607,0
3620608,0
3620611,0
3620612,0
3620618,0
3620619,0
3620623,0
3620632,0
3620639,0
3620641,0
3620647,0
3620648,0
3620657,0
3620658,0
3620664,0
3620685,0
3620689,0
3620691,0
3620696,0
3620697,0
3620701,0
3620702,0
3620703,0
3620710,0
3620712,0
3620713,0
3620714,0
3620715,0
3620717,0
3620718,0
3620720,0
3620722,0
3620723,0
3620728,0
3620731,0
3620734,0
3620735,0
3620736,0
3620738,0
3620746,0
3620747,0
3620748,0
3620749,0
3620750,0
3620751,0
3620752,0
3620753,0
3620754,0
3620756,0
3620757,0
3620758,0
3620759,0
3620760,0
3620761,0
3620762,0
3620763,0
3620764,0
3620767,0
3620768,1
3620769,0
3620777,0
3620778,0
3620780,0
3620784,0
3620785,0
3620786,0
3620787,0
3620788,0
3620790,0
3620792,0
3620793,0
3620794,0
3620796,0
3620798,0
3620799,0
3620801,0
3620802,0
3620805,0
3620806,0
3620808,0
3620809,0
3620810,0
3620811,0
3620812,0
3620813,0
3620820,0
3620822,0
3620823,0
3620824,0
3620827,0
3620828,0
3620829,0
3620836,0
3620839,0
3620847,0
3620848,0
3620849,0
3620852,0
3620854,0
3620855,0
3620860,0
3620868,0
3620869,0
3620871,0
3620872,0
3620877,0
3620881,0
3620886,0
3620887,0
3620888,1
3620891,0
3620892,0
3620893,0
3620898,0
3620906,0
3620908,0
3620914,0
3620917,0
3620920,1
3620921,1
3620938,0
3620939,0
3620942,1
3620944,0
3620946,0
3620947,0
3620950,0
3620952,0
3620961,0
3620962,0
3620964,0
3620978,0
3620981,0
3620982,0
3620986,0
3620988,0
3620989,0
3620990,0
3620991,0
3620992,0
3620993,0
3620996,0
3620997,0
3621001,0
3621003,0
3621018,0
3621019,0
3621020,0
3621023,0
3621024,0
3621025,0
3621028,0
3621037,0
3621038,0
3621041,0
3621042,0
3621045,0
3621046,0
3621047,0
3621049,0
3621050,0
3621052,0
3621053,0
3621065,0
3621068,0
3621073,0
3621079,0
3621080,0
3621081,0
3621083,0
3621084,1
3621087,0
3621090,1
3621099,0
3621100,0
3621105,0
3621106,0
3621107,0
3621110,0
3621111,0
3621122,0
3621135,0
3621137,0
3621142,0
3621144,0
3621147,0
3621156,0
3621158,0
3621161,0
3621165,0
3621170,0
3621171,0
3621172,0
3621175,0
3621196,1
3621197,0
3621199,1
3621203,1
3621204,1
3621207,1
3621218,0
3621226,1
3621227,0
3621228,0
3621229,0
3621231,0
3621239,0
3621245,0
3621247,0
3621248,0
3621250,0
3621251,0
3621255,0
3621260,0
3621262,0
3621264,0
3621265,0
3621266,0
3621267,0
3621269,0
3621270,0
3621273,0
3621276,0
3621277,0
3621279,0
3621282,0
3621284,0
3621287,0
3621300,0
3621302,0
3621304,0
3621305,0
3621307,0
3621308,0
3621309,0
3621310,0
3621311,0
3621313,0
3621314,0
3621315,0
3621316,0
3621318,0
3621320,0
3621322,0
3621323,0
3621324,0
3621328,0
3621330,0
3621331,0
3621332,0
3621333,0
3621334,0
3621335,0
3621336,0
3621338,0
3621343,0
3621345,0
3621346,0
3621347,0
3621348,0
3621349,0
3621350,0
3621351,0
3621352,0
3621354,0
3621356,0
3621357,0
3621358,0
3621365,0
3621367,0
3621375,0
3621377,0
3621378,0
3621379,0
3621380,0
3621382,0
3621387,0
3621391,0
3621395,0
3621396,0
3621397,0
3621399,0
3621400,0
3621401,0
3621402,0
3621405,0
3621407,0
3621408,0
3621411,0
3621412,0
3621413,0
3621419,1
3621420,0
3621421,0
3621422,0
3621424,0
3621425,0
3621427,0
3621430,0
3621431,0
3621432,0
3621433,0
3621436,0
3621437,0
3621438,0
3621439,0
3621442,0
3621447,0
3621450,0
3621474,0
3621475,0
3621477,0
3621480,0
3621490,0
3621495,0
3621499,0
3621503,0
3621505,0
3621506,0
3621511,0
3621512,0
3621513,0
3621520,0
3621522,0
3621525,0
3621528,0
3621530,0
3621531,0
3621533,0
3621535,0
3621536,0
3621559,0
3621560,0
3621561,0
3621562,0
3621563,0
3621572,0
3621582,0
3621594,0
3621595,0
3621596,0
3621597,0
3621601,0
3621604,1
3621606,0
3621609,0
3621617,0
3621619,0
3621620,0
3621621,1
3621623,0
3621626,0
3621629,0
3621631,0
3621639,0
3621640,0
3621643,0
3621644,0
3621645,0
3621648,0
3621650,0
3621655,1
3621658,0
3621659,0
3621660,0
3621661,0
3621663,0
3621665,0
3621666,0
3621667,0
3621668,0
3621669,0
3621670,0
3621673,0
3621674,0
3621676,0
3621679,0
